rtosTick,pitch,roll,yaw,ax,ay,az,gx,gy,gz,mx,my,mz,m1CMD,m2CMD,m3CMD,m4CMD,asp,asr,asy,rsp,rsr,rsy
9295,-0.03974370751529932,3.9138071537017822,314.3852844238281,0.22349026054143906,0.43581175804138184,9.74497365951538,1.7177481651306152,-1.1807090640068054,0.2574369087815285,-0.13514000177383426,-0.07916999608278275,0.3419100046157837,1121,1198,1195,1124,0,0,0,1,1,0
9296,-0.0647643581032753,3.909626007080078,314.57373046875,0.21876220405101776,0.4408019781112671,9.747897148132324,1.714365005493164,-1.1710578203201294,0.28450846672058105,-0.13514000177383426,-0.07916999608278275,0.3419100046157837,1121,1198,1195,1124,0,0,0,1,1,0
9298,-0.07215358316898346,3.848565340042114,314.93939208984375,0.19987165927886966,0.4207163751125336,9.735773086547852,1.7682131528854368,-1.0628414154052734,0.2667144238948822,-0.13514000177383426,-0.07916999608278275,0.3419100046157837,1121,1198,1195,1124,0,0,0,1,1,0
9300,-0.08047721534967422,3.7337369918823238,315.2957458496094,0.19515405595302585,0.3894817531108856,9.712509155273438,1.6822837591171265,-1.0167911052703855,0.20799735188484192,-0.13514000177383426,-0.07916999608278275,0.3419100046157837,1121,1198,1195,1124,0,0,0,1,1,0
9302,-0.1468236744403839,3.651575326919556,315.6448669433594,0.21879443526268005,0.3882531225681305,9.706110954284668,1.581940770149231,-0.9860064387321472,0.1106944903731346,-0.13514000177383426,-0.07916999608278275,0.3419100046157837,1121,1198,1195,1124,0,0,0,1,1,0
9303,-0.187581866979599,3.656953454017639,315.8150634765625,0.22583699226379395,0.40570299327373505,9.723709106445312,1.5866613388061523,-0.9738944470882416,0.10141623392701149,-0.13514000177383426,-0.07916999608278275,0.3419100046157837,1119,1200,1194,1125,0,0,0,1,1,0
9304,-0.2283400595188141,3.662331581115722,315.9852600097656,0.23287954926490784,0.4231528639793396,9.741307258605957,1.5913819074630735,-0.961782455444336,0.09213797748088837,-0.13514000177383426,-0.07916999608278275,0.3419100046157837,1119,1200,1194,1125,0,0,0,1,1,0
9306,-1.4252551794052124,2.549982786178589,315.607666015625,0.2267245501279831,0.4380010366439819,9.76537799835205,1.6360220909118652,-0.9801870584487916,0.21704016625881195,-0.06728000193834305,-0.07916999608278275,0.34161999821662903,1119,1200,1194,1125,0,0,0,1,1,0
9308,-1.7681440114974976,2.0816297531127934,315.29168701171875,0.21572673320770264,0.4179246425628662,9.742749214172363,1.57647705078125,-1.0091286897659302,0.3157118558883667,-0.06728000193834305,-0.07916999608278275,0.34161999821662903,1119,1200,1194,1125,0,0,0,1,1,0
9310,-1.7575333118438718,1.9392670392990112,315.0256042480469,0.20542776584625244,0.40267181396484375,9.73360538482666,1.472463846206665,-0.926616668701172,0.2692367732524872,-0.06728000193834305,-0.07916999608278275,0.34161999821662903,1119,1200,1194,1125,0,0,0,1,1,0
9311,-1.7248761653900146,1.9349634051322937,314.89984130859375,0.20055212080478665,0.40487661957740784,9.740503787994385,1.4481016397476196,-0.9132072925567627,0.22583988308906555,-0.06728000193834305,-0.07916999608278275,0.34161999821662903,1118,1201,1193,1126,0,0,0,1,1,0
9312,-1.6922190189361572,1.930659770965576,314.7740783691406,0.19567647576332087,0.4070814251899719,9.74740219116211,1.4237394332885742,-0.8997979164123535,0.18244299292564392,-0.06728000193834305,-0.07916999608278275,0.34161999821662903,1118,1201,1193,1126,0,0,0,1,1,0
9314,-1.6929892301559448,1.9531005620956419,314.5318298339844,0.2045949101448059,0.4105822443962097,9.760884284973145,1.0766315460205078,-0.9144462943077089,0.14172571897506714,-0.06728000193834305,-0.07916999608278275,0.34161999821662903,1118,1201,1193,1126,0,0,0,1,1,0
9316,-1.7933961153030396,1.9557565450668333,314.3094787597656,0.2362852394580841,0.40294188261032093,9.755263328552246,1.0406723022460938,-0.9493448138237,0.1446392387151718,-0.06728000193834305,-0.07916999608278275,0.34161999821662903,1118,1201,1193,1126,0,0,0,1,1,0
9318,-1.8810505867004397,2.0050094127655034,314.1061706542969,0.25701120495796204,0.4091262519359589,9.758106231689453,0.9759722352027892,-0.9727874994277954,0.153391033411026,-0.06728000193834305,-0.07916999608278275,0.34161999821662903,1118,1201,1193,1126,0,0,0,1,1,0
9319,-1.8528639674186707,2.0437115430831914,314.00672912597656,0.24713774025440216,0.4167085438966751,9.76938247680664,0.9988760650157928,-0.9529501497745514,0.17316144704818726,-0.06728000193834305,-0.07916999608278275,0.34161999821662903,1118,1201,1185,1134,0,0,0,1,1,0
9320,-1.8246773481369016,2.0824136734008794,313.90728759765625,0.2372642755508423,0.42429083585739136,9.780658721923828,1.0217798948287964,-0.9331128001213074,0.1929318606853485,-0.06728000193834305,-0.07916999608278275,0.34161999821662903,1118,1201,1185,1134,0,0,0,1,1,0
9322,-0.9308724999427797,3.2335665225982666,314.5603942871094,0.20691551268100736,0.4093262553215027,9.785771369934082,1.1034955978393557,-0.8784430623054504,0.2876867651939392,-0.14238999783992767,-0.047269999980926514,0.3506099879741669,1118,1201,1185,1134,0,0,0,1,1,0
9324,-0.302166610956192,3.933631181716919,315.2589111328125,0.2163156270980835,0.3690131008625031,9.743585586547852,1.0876195430755615,-0.769237756729126,0.2270529419183731,-0.14238999783992767,-0.047269999980926514,0.3506099879741669,1118,1201,1185,1134,0,0,0,1,1,0
9326,0.006122547201812267,4.2909746170043945,315.9429626464844,0.2420109212398529,0.3654399514198303,9.728282928466797,0.9983316659927368,-0.7089495062828064,0.058552190661430366,-0.14238999783992767,-0.047269999980926514,0.3506099879741669,1118,1201,1185,1134,0,0,0,1,1,0
9327,0.07459565391764046,4.393795967102051,316.266357421875,0.2428636997938156,0.37985531985759735,9.745279788970947,1.0143626928329468,-0.7034452259540558,0.04687340185046196,-0.14238999783992767,-0.047269999980926514,0.3506099879741669,1115,1204,1189,1130,0,0,0,1,1,0
9328,0.14306876063346866,4.496617317199707,316.5897521972656,0.2437164783477783,0.3942706882953644,9.762276649475098,1.0303937196731567,-0.6979409456253052,0.03519461303949356,-0.14238999783992767,-0.047269999980926514,0.3506099879741669,1115,1204,1189,1130,0,0,0,1,1,0
9330,0.1999334692955017,4.595655918121338,317.20465087890625,0.23713085055351255,0.4085829555988312,9.790914535522461,1.0765296220779421,-0.7136548757553101,0.18489539623260495,-0.14238999783992767,-0.047269999980926514,0.3506099879741669,1115,1204,1189,1130,0,0,0,1,1,0
